"Index","Entry Date","Entry Time","Exit Date","Exit Time","Type","Strike","B/S","Qty","Entry Price","Exit Price","Vix","P/L"
"43.3","2025-05-28"," 9:16:00 AM","2025-05-28"," 9:17:00 AM","PE","24900","Sell","65","241.90","243.85","","-126.75"
"43.4","2025-05-28"," 9:16:00 AM","2025-05-28"," 9:17:00 AM","PE","25000","Buy","65","303.10","305.90","","182.00"
"44","2025-05-29"," 9:16:00 AM","2025-05-29"," 9:18:00 AM","","","","","","","17.18","656.50"
"44.1","2025-05-29"," 9:16:00 AM","2025-05-29"," 9:18:00 AM","CE","24800","Sell","65","146.90","126.90","","1300.00"
"44.2","2025-05-29"," 9:16:00 AM","2025-05-29"," 9:18:00 AM","CE","24700","Buy","65","221.90","201.00","","-1358.50"
"44.3","2025-05-29"," 9:16:00 AM","2025-05-29"," 9:18:00 AM","PE","25000","Sell","65","160.30","152.15","","529.75"
"44.4","2025-05-29"," 9:16:00 AM","2025-05-29"," 9:18:00 AM","PE","25100","Buy","65","233.45","236.30","","185.25"
"45","2025-05-30"," 9:16:00 AM","2025-05-30"," 9:18:00 AM","","","","","","","16.22","451.75"
"45.1","2025-05-30"," 9:16:00 AM","2025-05-30"," 9:18:00 AM","CE","24700","Sell","65","279.50","265.75","","893.75"
"45.2","2025-05-30"," 9:16:00 AM","2025-05-30"," 9:18:00 AM","CE","24600","Buy","65","342.85","331.10","","-763.75"
"45.3","2025-05-30"," 9:16:00 AM","2025-05-30"," 9:18:00 AM","PE","24900","Sell","65","231.50","246.55","","-978.25"
"45.4","2025-05-30"," 9:16:00 AM","2025-05-30"," 9:18:00 AM","PE","25000","Buy","65","291.05","311.05","","1300.00"
"46","2025-06-02"," 9:16:00 AM","2025-06-02"," 9:17:00 AM","","","","","","","17.04","-1690.00"
"46.1","2025-06-02"," 9:16:00 AM","2025-06-02"," 9:17:00 AM","CE","24500","Sell","65","269.55","269.80","","-16.25"
"46.2","2025-06-02"," 9:16:00 AM","2025-06-02"," 9:17:00 AM","CE","24400","Buy","65","345.40","325.40","","-1300.00"
"46.3","2025-06-02"," 9:16:00 AM","2025-06-02"," 9:17:00 AM","PE","24700","Sell","65","262.50","277.75","","-991.25"
"46.4","2025-06-02"," 9:16:00 AM","2025-06-02"," 9:17:00 AM","PE","24800","Buy","65","331.75","341.25","","617.50"
"47","2025-06-03"," 9:16:00 AM","2025-06-03"," 9:17:00 AM","","","","","","","16.85","-256.75"
"47.1","2025-06-03"," 9:16:00 AM","2025-06-03"," 9:17:00 AM","CE","24700","Sell","65","270.25","250.25","","1300.00"
"47.2","2025-06-03"," 9:16:00 AM","2025-06-03"," 9:17:00 AM","CE","24600","Buy","65","333.85","308.95","","-1618.50"
"47.3","2025-06-03"," 9:16:00 AM","2025-06-03"," 9:17:00 AM","PE","24900","Sell","65","245.45","304.40","","-3831.75"
"47.4","2025-06-03"," 9:16:00 AM","2025-06-03"," 9:17:00 AM","PE","25000","Buy","65","306.30","366.20","","3893.50"
"48","2025-06-04"," 9:16:00 AM","2025-06-04"," 9:18:00 AM","","","","","","","16.64","640.25"
"48.1","2025-06-04"," 9:16:00 AM","2025-06-04"," 9:18:00 AM","CE","24500","Sell","65","186.25","166.25","","1300.00"
"48.2","2025-06-04"," 9:16:00 AM","2025-06-04"," 9:18:00 AM","CE","24400","Buy","65","254.85","238.50","","-1062.75"
"48.3","2025-06-04"," 9:16:00 AM","2025-06-04"," 9:18:00 AM","PE","24700","Sell","65","194.95","181.60","","867.75"
"48.4","2025-06-04"," 9:16:00 AM","2025-06-04"," 9:18:00 AM","PE","24800","Buy","65","263.30","256.15","","-464.75"
"49","2025-06-05"," 9:16:00 AM","2025-06-05"," 9:17:00 AM","","","","","","","15.81","-230.75"
"49.1","2025-06-05"," 9:16:00 AM","2025-06-05"," 9:17:00 AM","CE","24550","Sell","65","116.00","96.00","","1300.00"
"49.2","2025-06-05"," 9:16:00 AM","2025-06-05"," 9:17:00 AM","CE","24450","Buy","65","206.40","179.45","","-1751.75"
"49.3","2025-06-05"," 9:16:00 AM","2025-06-05"," 9:17:00 AM","PE","24750","Sell","65","132.90","158.30","","-1651.00"
"49.4","2025-06-05"," 9:16:00 AM","2025-06-05"," 9:17:00 AM","PE","24850","Buy","65","219.55","248.35","","1872.00"
"50","2025-06-06"," 9:16:00 AM","2025-06-06"," 9:29:00 AM","","","","","","","15.20","87.75"
"50.1","2025-06-06"," 9:16:00 AM","2025-06-06"," 9:29:00 AM","CE","24650","Sell","65","245.30","225.30","","1300.00"
"50.2","2025-06-06"," 9:16:00 AM","2025-06-06"," 9:29:00 AM","CE","24550","Buy","65","309.00","287.40","","-1404.00"
"50.3","2025-06-06"," 9:16:00 AM","2025-06-06"," 9:29:00 AM","PE","24850","Sell","65","234.65","230.45","","273.00"
"50.4","2025-06-06"," 9:16:00 AM","2025-06-06"," 9:29:00 AM","PE","24950","Buy","65","297.20","295.95","","-81.25"
"51","2025-06-09"," 9:16:00 AM","2025-06-09"," 9:18:00 AM","","","","","","","15.01","-897.00"
"51.1","2025-06-09"," 9:16:00 AM","2025-06-09"," 9:18:00 AM","CE","25000","Sell","65","223.35","243.35","","-1300.00"
"51.2","2025-06-09"," 9:16:00 AM","2025-06-09"," 9:18:00 AM","CE","24900","Buy","65","293.45","300.55","","461.50"
"51.3","2025-06-09"," 9:16:00 AM","2025-06-09"," 9:18:00 AM","PE","25200","Sell","65","204.10","203.55","","35.75"
"51.4","2025-06-09"," 9:16:00 AM","2025-06-09"," 9:18:00 AM","PE","25300","Buy","65","266.20","264.75","","-94.25"
"52","2025-06-10"," 9:16:00 AM","2025-06-10"," 9:20:00 AM","","","","","","","14.66","-165.75"
"52.1","2025-06-10"," 9:16:00 AM","2025-06-10"," 9:20:00 AM","CE","25050","Sell","65","180.20","165.45","","958.75"
"52.2","2025-06-10"," 9:16:00 AM","2025-06-10"," 9:20:00 AM","CE","24950","Buy","65","252.30","232.30","","-1300.00"
"52.3","2025-06-10"," 9:16:00 AM","2025-06-10"," 9:20:00 AM","PE","25250","Sell","65","182.10","195.20","","-851.50"
"52.4","2025-06-10"," 9:16:00 AM","2025-06-10"," 9:20:00 AM","PE","25350","Buy","65","251.55","267.35","","1027.00"
"53","2025-06-11"," 9:16:00 AM","2025-06-11"," 9:19:00 AM","","","","","","","14.02","-292.50"
"53.1","2025-06-11"," 9:16:00 AM","2025-06-11"," 9:19:00 AM","CE","25000","Sell","65","133.30","153.30","","-1300.00"
"53.2","2025-06-11"," 9:16:00 AM","2025-06-11"," 9:19:00 AM","CE","24900","Buy","65","213.20","229.10","","1033.50"
"53.3","2025-06-11"," 9:16:00 AM","2025-06-11"," 9:19:00 AM","PE","25200","Sell","65","149.00","133.35","","1017.25"
"53.4","2025-06-11"," 9:16:00 AM","2025-06-11"," 9:19:00 AM","PE","25300","Buy","65","229.85","213.80","","-1043.25"
"54","2025-06-12"," 9:16:00 AM","2025-06-12"," 9:18:00 AM","","","","","","","13.90","136.50"
"54.1","2025-06-12"," 9:16:00 AM","2025-06-12"," 9:18:00 AM","CE","25050","Sell","65","101.75","121.75","","-1300.00"
"54.2","2025-06-12"," 9:16:00 AM","2025-06-12"," 9:18:00 AM","CE","24950","Buy","65","181.10","204.55","","1524.25"
"54.3","2025-06-12"," 9:16:00 AM","2025-06-12"," 9:18:00 AM","PE","25250","Sell","65","155.25","129.70","","1660.75"
"54.4","2025-06-12"," 9:16:00 AM","2025-06-12"," 9:18:00 AM","PE","25350","Buy","65","244.20","217.30","","-1748.50"
"55","2025-06-13"," 9:16:00 AM","2025-06-13"," 9:18:00 AM","","","","","","","15.94","-698.75"
"55.1","2025-06-13"," 9:16:00 AM","2025-06-13"," 9:18:00 AM","CE","24450","Sell","65","281.35","301.35","","-1300.00"
"55.2","2025-06-13"," 9:16:00 AM","2025-06-13"," 9:18:00 AM","CE","24350","Buy","65","348.45","361.00","","815.75"
"55.3","2025-06-13"," 9:16:00 AM","2025-06-13"," 9:18:00 AM","PE","24650","Sell","65","256.95","232.35","","1599.00"
"55.4","2025-06-13"," 9:16:00 AM","2025-06-13"," 9:18:00 AM","PE","24750","Buy","65","314.25","286.35","","-1813.50"
"56","2025-06-16"," 9:16:00 AM","2025-06-16"," 9:18:00 AM","","","","","","","14.88","-533.00"
"56.1","2025-06-16"," 9:16:00 AM","2025-06-16"," 9:18:00 AM","CE","24650","Sell","65","222.25","242.25","","-1300.00"
"56.2","2025-06-16"," 9:16:00 AM","2025-06-16"," 9:18:00 AM","CE","24550","Buy","65","294.95","315.05","","1306.50"
"56.3","2025-06-16"," 9:16:00 AM","2025-06-16"," 9:18:00 AM","PE","24850","Sell","65","190.70","176.65","","913.25"
"56.4","2025-06-16"," 9:16:00 AM","2025-06-16"," 9:18:00 AM","PE","24950","Buy","65","258.35","236.00","","-1452.75"
"57","2025-06-17"," 9:16:00 AM","2025-06-17"," 9:18:00 AM","","","","","","","14.83","-393.25"
"57.1","2025-06-17"," 9:16:00 AM","2025-06-17"," 9:18:00 AM","CE","24850","Sell","65","174.20","194.20","","-1300.00"
"57.2","2025-06-17"," 9:16:00 AM","2025-06-17"," 9:18:00 AM","CE","24750","Buy","65","242.05","264.75","","1475.50"
"57.3","2025-06-17"," 9:16:00 AM","2025-06-17"," 9:18:00 AM","PE","25050","Sell","65","192.80","185.80","","455.00"
"57.4","2025-06-17"," 9:16:00 AM","2025-06-17"," 9:18:00 AM","PE","25150","Buy","65","267.85","252.10","","-1023.75"
"58","2025-06-18"," 9:16:00 AM","2025-06-18"," 9:19:00 AM","","","","","","","14.50","-273.00"
"58.1","2025-06-18"," 9:16:00 AM","2025-06-18"," 9:19:00 AM","CE","24700","Sell","65","160.00","169.90","","-643.50"
"58.2","2025-06-18"," 9:16:00 AM","2025-06-18"," 9:19:00 AM","CE","24600","Buy","65","237.60","249.90","","799.50"
"58.3","2025-06-18"," 9:16:00 AM","2025-06-18"," 9:19:00 AM","PE","24900","Sell","65","151.85","138.45","","871.00"
"58.4","2025-06-18"," 9:16:00 AM","2025-06-18"," 9:19:00 AM","PE","25000","Buy","65","228.60","208.60","","-1300.00"
"59","2025-06-19"," 9:16:00 AM","2025-06-19"," 9:17:00 AM","","","","","","","14.20","117.00"
"59.1","2025-06-19"," 9:16:00 AM","2025-06-19"," 9:17:00 AM","CE","24700","Sell","65","100.05","120.05","","-1300.00"
"59.2","2025-06-19"," 9:16:00 AM","2025-06-19"," 9:17:00 AM","CE","24600","Buy","65","184.50","210.35","","1680.25"
"59.3","2025-06-19"," 9:16:00 AM","2025-06-19"," 9:17:00 AM","PE","24900","Sell","65","149.25","123.60","","1667.25"
"59.4","2025-06-19"," 9:16:00 AM","2025-06-19"," 9:17:00 AM","PE","25000","Buy","65","241.05","211.35","","-1930.50"
"60","2025-06-20"," 9:16:00 AM","2025-06-20"," 9:22:00 AM","","","","","","","13.89","71.50"
"60.1","2025-06-20"," 9:16:00 AM","2025-06-20"," 9:22:00 AM","CE","24750","Sell","65","252.75","232.75","","1300.00"
"60.2","2025-06-20"," 9:16:00 AM","2025-06-20"," 9:22:00 AM","CE","24650","Buy","65","323.40","301.20","","-1443.00"
"60.3","2025-06-20"," 9:16:00 AM","2025-06-20"," 9:22:00 AM","PE","24950","Sell","65","205.35","210.35","","-325.00"
"60.4","2025-06-20"," 9:16:00 AM","2025-06-20"," 9:22:00 AM","PE","25050","Buy","65","262.95","271.25","","539.50"
"61","2025-06-23"," 9:16:00 AM","2025-06-23"," 9:18:00 AM","","","","","","","14.11","-263.25"
"61.1","2025-06-23"," 9:16:00 AM","2025-06-23"," 9:18:00 AM","CE","24850","Sell","65","233.45","213.45","","1300.00"
"61.2","2025-06-23"," 9:16:00 AM","2025-06-23"," 9:18:00 AM","CE","24750","Buy","65","311.00","281.10","","-1943.50"
"61.3","2025-06-23"," 9:16:00 AM","2025-06-23"," 9:18:00 AM","PE","25050","Sell","65","178.80","199.35","","-1335.75"
"61.4","2025-06-23"," 9:16:00 AM","2025-06-23"," 9:18:00 AM","PE","25150","Buy","65","237.60","264.00","","1716.00"
"62","2025-06-24"," 9:16:00 AM","2025-06-24"," 9:17:00 AM","","","","","","","13.63","-302.25"
"62.1","2025-06-24"," 9:16:00 AM","2025-06-24"," 9:17:00 AM","CE","25100","Sell","65","206.95","226.95","","-1300.00"
"62.2","2025-06-24"," 9:16:00 AM","2025-06-24"," 9:17:00 AM","CE","25000","Buy","65","284.85","301.40","","1075.75"
"62.3","2025-06-24"," 9:16:00 AM","2025-06-24"," 9:17:00 AM","PE","25300","Sell","65","148.15","151.45","","-214.50"
"62.4","2025-06-24"," 9:16:00 AM","2025-06-24"," 9:17:00 AM","PE","25400","Buy","65","210.80","212.90","","136.50"
"63","2025-06-25"," 9:16:00 AM","2025-06-25"," 9:21:00 AM","","","","","","","13.37","-65.00"
"63.1","2025-06-25"," 9:16:00 AM","2025-06-25"," 9:21:00 AM","CE","25050","Sell","65","153.00","169.40","","-1066.00"
"63.2","2025-06-25"," 9:16:00 AM","2025-06-25"," 9:21:00 AM","CE","24950","Buy","65","231.25","251.25","","1300.00"
"63.3","2025-06-25"," 9:16:00 AM","2025-06-25"," 9:21:00 AM","PE","25250","Sell","65","149.35","134.10","","991.25"
"63.4","2025-06-25"," 9:16:00 AM","2025-06-25"," 9:21:00 AM","PE","25350","Buy","65","224.65","204.80","","-1290.25"
"64","2025-06-26"," 9:16:00 AM","2025-06-26"," 9:21:00 AM","","","","","","","12.80","0.00"
"64.1","2025-06-26"," 9:16:00 AM","2025-06-26"," 9:21:00 AM","CE","25200","Sell","65","115.25","135.25","","-1300.00"
"64.2","2025-06-26"," 9:16:00 AM","2025-06-26"," 9:21:00 AM","CE","25100","Buy","65","204.00","228.85","","1615.25"
"64.3","2025-06-26"," 9:16:00 AM","2025-06-26"," 9:21:00 AM","PE","25400","Sell","65","126.60","108.15","","1199.25"
"64.4","2025-06-26"," 9:16:00 AM","2025-06-26"," 9:21:00 AM","PE","25500","Buy","65","215.95","192.65","","-1514.50"
"65","2025-06-27"," 9:16:00 AM","2025-06-27"," 9:18:00 AM","","","","","","","12.62","117.00"
"65.1","2025-06-27"," 9:16:00 AM","2025-06-27"," 9:18:00 AM","CE","25500","Sell","65","244.50","224.50","","1300.00"
"65.2","2025-06-27"," 9:16:00 AM","2025-06-27"," 9:18:00 AM","CE","25400","Buy","65","315.30","294.10","","-1378.00"
"65.3","2025-06-27"," 9:16:00 AM","2025-06-27"," 9:18:00 AM","PE","25700","Sell","65","195.40","208.70","","-864.50"
"65.4","2025-06-27"," 9:16:00 AM","2025-06-27"," 9:18:00 AM","PE","25800","Buy","65","254.05","270.35","","1059.50"
"66","2025-06-30"," 9:16:00 AM","2025-06-30"," 9:18:00 AM","","","","","","","12.79","-29.25"
"66.1","2025-06-30"," 9:16:00 AM","2025-06-30"," 9:18:00 AM","CE","25550","Sell","65","195.95","183.15","","832.00"
"66.2","2025-06-30"," 9:16:00 AM","2025-06-30"," 9:18:00 AM","CE","25450","Buy","65","266.45","250.50","","-1036.75"
"66.3","2025-06-30"," 9:16:00 AM","2025-06-30"," 9:18:00 AM","PE","25750","Sell","65","178.10","198.10","","-1300.00"
"66.4","2025-06-30"," 9:16:00 AM","2025-06-30"," 9:18:00 AM","PE","25850","Buy","65","246.20","268.90","","1475.50"
"67","2025-07-01"," 9:16:00 AM","2025-07-01"," 9:19:00 AM","","","","","","","12.88","-568.75"
"67.1","2025-07-01"," 9:16:00 AM","2025-07-01"," 9:19:00 AM","CE","25400","Sell","65","191.90","211.90","","-1300.00"
"67.2","2025-07-01"," 9:16:00 AM","2025-07-01"," 9:19:00 AM","CE","25300","Buy","65","264.05","277.25","","858.00"
"67.3","2025-07-01"," 9:16:00 AM","2025-07-01"," 9:19:00 AM","PE","25600","Sell","65","168.40","166.60","","117.00"
"67.4","2025-07-01"," 9:16:00 AM","2025-07-01"," 9:19:00 AM","PE","25700","Buy","65","236.00","232.25","","-243.75"
"68","2025-07-02"," 9:16:00 AM","2025-07-02"," 9:23:00 AM","","","","","","","12.51","585.00"
"68.1","2025-07-02"," 9:16:00 AM","2025-07-02"," 9:23:00 AM","CE","25500","Sell","65","133.05","144.35","","-734.50"
"68.2","2025-07-02"," 9:16:00 AM","2025-07-02"," 9:23:00 AM","CE","25400","Buy","65","208.05","228.05","","1300.00"
"68.3","2025-07-02"," 9:16:00 AM","2025-07-02"," 9:23:00 AM","PE","25700","Sell","65","152.60","135.40","","1118.00"
"68.4","2025-07-02"," 9:16:00 AM","2025-07-02"," 9:23:00 AM","PE","25800","Buy","65","231.10","214.20","","-1098.50"
"69","2025-07-03"," 9:16:00 AM","2025-07-03"," 9:17:00 AM","","","","","","","12.39","65.00"
"69.1","2025-07-03"," 9:16:00 AM","2025-07-03"," 9:17:00 AM","CE","25400","Sell","65","102.20","122.20","","-1300.00"
"69.2","2025-07-03"," 9:16:00 AM","2025-07-03"," 9:17:00 AM","CE","25300","Buy","65","184.75","208.55","","1547.00"
"69.3","2025-07-03"," 9:16:00 AM","2025-07-03"," 9:17:00 AM","PE","25600","Sell","65","143.20","118.25","","1621.75"
"69.4","2025-07-03"," 9:16:00 AM","2025-07-03"," 9:17:00 AM","PE","25700","Buy","65","234.30","206.55","","-1803.75"
"70","2025-07-04"," 9:16:00 AM","2025-07-04"," 9:22:00 AM","","","","","","","12.53","-549.25"
"70.1","2025-07-04"," 9:16:00 AM","2025-07-04"," 9:22:00 AM","CE","25350","Sell","65","209.25","199.50","","633.75"
"70.2","2025-07-04"," 9:16:00 AM","2025-07-04"," 9:22:00 AM","CE","25250","Buy","65","278.35","258.35","","-1300.00"
"70.3","2025-07-04"," 9:16:00 AM","2025-07-04"," 9:22:00 AM","PE","25550","Sell","65","211.55","217.65","","-396.50"
"70.4","2025-07-04"," 9:16:00 AM","2025-07-04"," 9:22:00 AM","PE","25650","Buy","65","277.10","285.00","","513.50"
"71","2025-07-07"," 9:16:00 AM","2025-07-07"," 9:18:00 AM","","","","","","","12.60","425.75"
"71.1","2025-07-07"," 9:16:00 AM","2025-07-07"," 9:18:00 AM","CE","25300","Sell","65","197.60","208.95","","-737.75"
"71.2","2025-07-07"," 9:16:00 AM","2025-07-07"," 9:18:00 AM","CE","25200","Buy","65","268.80","288.80","","1300.00"
"71.3","2025-07-07"," 9:16:00 AM","2025-07-07"," 9:18:00 AM","PE","25500","Sell","65","171.00","157.90","","851.50"
"71.4","2025-07-07"," 9:16:00 AM","2025-07-07"," 9:18:00 AM","PE","25600","Buy","65","236.45","221.25","","-988.00"
"72","2025-07-08"," 9:16:00 AM","2025-07-08"," 9:22:00 AM","","","","","","","12.66","87.75"
"72.1","2025-07-08"," 9:16:00 AM","2025-07-08"," 9:22:00 AM","CE","25350","Sell","65","170.80","185.90","","-981.50"
"72.2","2025-07-08"," 9:16:00 AM","2025-07-08"," 9:22:00 AM","CE","25250","Buy","65","244.25","264.25","","1300.00"
"72.3","2025-07-08"," 9:16:00 AM","2025-07-08"," 9:22:00 AM","PE","25550","Sell","65","165.00","145.60","","1261.00"
"72.4","2025-07-08"," 9:16:00 AM","2025-07-08"," 9:22:00 AM","PE","25650","Buy","65","236.85","213.90","","-1491.75"
"73","2025-07-09"," 9:16:00 AM","2025-07-09"," 9:21:00 AM","","","","","","","12.07","-663.00"
"73.1","2025-07-09"," 9:16:00 AM","2025-07-09"," 9:21:00 AM","CE","25400","Sell","65","154.60","146.70","","513.50"
"73.2","2025-07-09"," 9:16:00 AM","2025-07-09"," 9:21:00 AM","CE","25300","Buy","65","238.70","218.70","","-1300.00"
"73.3","2025-07-09"," 9:16:00 AM","2025-07-09"," 9:21:00 AM","PE","25600","Sell","65","122.45","129.15","","-435.50"
"73.4","2025-07-09"," 9:16:00 AM","2025-07-09"," 9:21:00 AM","PE","25700","Buy","65","199.00","207.60","","559.00"
"74","2025-07-10"," 9:16:00 AM","2025-07-10"," 9:21:00 AM","","","","","","","11.86","-58.50"
"74.1","2025-07-10"," 9:16:00 AM","2025-07-10"," 9:21:00 AM","CE","25400","Sell","65","109.80","94.50","","994.50"
"74.2","2025-07-10"," 9:16:00 AM","2025-07-10"," 9:21:00 AM","CE","25300","Buy","65","199.50","179.50","","-1300.00"
"74.3","2025-07-10"," 9:16:00 AM","2025-07-10"," 9:21:00 AM","PE","25600","Sell","65","127.75","141.60","","-900.25"
"74.4","2025-07-10"," 9:16:00 AM","2025-07-10"," 9:21:00 AM","PE","25700","Buy","65","217.10","234.75","","1147.25"
"75","2025-07-11"," 9:16:00 AM","2025-07-11"," 9:22:00 AM","","","","","","","11.76","-156.00"
"75.1","2025-07-11"," 9:16:00 AM","2025-07-11"," 9:22:00 AM","CE","25150","Sell","65","212.80","222.50","","-630.50"
"75.2","2025-07-11"," 9:16:00 AM","2025-07-11"," 9:22:00 AM","CE","25050","Buy","65","286.35","300.20","","900.25"
"75.3","2025-07-11"," 9:16:00 AM","2025-07-11"," 9:22:00 AM","PE","25350","Sell","65","165.00","151.55","","874.25"
"75.4","2025-07-11"," 9:16:00 AM","2025-07-11"," 9:22:00 AM","PE","25450","Buy","65","227.00","207.00","","-1300.00"
"76","2025-07-14"," 9:16:00 AM","2025-07-14"," 9:21:00 AM","","","","","","","12.26","-279.50"
"76.1","2025-07-14"," 9:16:00 AM","2025-07-14"," 9:21:00 AM","CE","25000","Sell","65","197.90","184.40","","877.50"
"76.2","2025-07-14"," 9:16:00 AM","2025-07-14"," 9:21:00 AM","CE","24900","Buy","65","272.75","252.75","","-1300.00"
"76.3","2025-07-14"," 9:16:00 AM","2025-07-14"," 9:21:00 AM","PE","25200","Sell","65","151.60","158.55","","-451.75"
"76.4","2025-07-14"," 9:16:00 AM","2025-07-14"," 9:21:00 AM","PE","25300","Buy","65","218.00","227.15","","594.75"
"77","2025-07-15"," 9:16:00 AM","2025-07-15"," 9:37:00 AM","","","","","","","11.86","-48.75"
"77.1","2025-07-15"," 9:16:00 AM","2025-07-15"," 9:37:00 AM","CE","25050","Sell","65","164.80","144.80","","1300.00"
"77.2","2025-07-15"," 9:16:00 AM","2025-07-15"," 9:37:00 AM","CE","24950","Buy","65","242.95","220.85","","-1436.50"
"77.3","2025-07-15"," 9:16:00 AM","2025-07-15"," 9:37:00 AM","PE","25250","Sell","65","142.40","154.35","","-776.75"
"77.4","2025-07-15"," 9:16:00 AM","2025-07-15"," 9:37:00 AM","PE","25350","Buy","65","219.95","233.25","","864.50"
"78","2025-07-16"," 9:16:00 AM","2025-07-16"," 9:21:00 AM","","","","","","","11.54","-224.25"
"78.1","2025-07-16"," 9:16:00 AM","2025-07-16"," 9:21:00 AM","CE","25050","Sell","65","155.70","142.75","","841.75"
"78.2","2025-07-16"," 9:16:00 AM","2025-07-16"," 9:21:00 AM","CE","24950","Buy","65","243.60","223.60","","-1300.00"
"78.3","2025-07-16"," 9:16:00 AM","2025-07-16"," 9:21:00 AM","PE","25250","Sell","65","106.85","120.10","","-861.25"
"78.4","2025-07-16"," 9:16:00 AM","2025-07-16"," 9:21:00 AM","PE","25350","Buy","65","186.25","203.10","","1095.25"
"79","2025-07-17"," 9:16:00 AM","2025-07-17"," 9:21:00 AM","","","","","","","11.26","-48.75"
"79.1","2025-07-17"," 9:16:00 AM","2025-07-17"," 9:21:00 AM","CE","25100","Sell","65","135.55","115.55","","1300.00"
"79.2","2025-07-17"," 9:16:00 AM","2025-07-17"," 9:21:00 AM","CE","25000","Buy","65","231.10","206.15","","-1621.75"
"79.3","2025-07-17"," 9:16:00 AM","2025-07-17"," 9:21:00 AM","PE","25300","Sell","65","93.20","112.20","","-1235.00"
"79.4","2025-07-17"," 9:16:00 AM","2025-07-17"," 9:21:00 AM","PE","25400","Buy","65","180.75","203.95","","1508.00"
"80","2025-07-18"," 9:16:00 AM","2025-07-18"," 9:18:00 AM","","","","","","","11.26","-406.25"
"80.1","2025-07-18"," 9:16:00 AM","2025-07-18"," 9:18:00 AM","CE","25000","Sell","65","211.80","198.75","","848.25"
"80.2","2025-07-18"," 9:16:00 AM","2025-07-18"," 9:18:00 AM","CE","24900","Buy","65","289.20","269.20","","-1300.00"
"80.3","2025-07-18"," 9:16:00 AM","2025-07-18"," 9:18:00 AM","PE","25200","Sell","65","155.75","171.25","","-1007.50"
"80.4","2025-07-18"," 9:16:00 AM","2025-07-18"," 9:18:00 AM","PE","25300","Buy","65","219.75","235.95","","1053.00"
"81","2025-07-21"," 9:16:00 AM","2025-07-21"," 9:22:00 AM","","","","","","","11.62","198.25"
"81.1","2025-07-21"," 9:16:00 AM","2025-07-21"," 9:22:00 AM","CE","24850","Sell","65","187.45","167.45","","1300.00"
"81.2","2025-07-21"," 9:16:00 AM","2025-07-21"," 9:22:00 AM","CE","24750","Buy","65","261.50","240.10","","-1391.00"
"81.3","2025-07-21"," 9:16:00 AM","2025-07-21"," 9:22:00 AM","PE","25050","Sell","65","154.50","169.50","","-975.00"
"81.4","2025-07-21"," 9:16:00 AM","2025-07-21"," 9:22:00 AM","PE","25150","Buy","65","224.00","243.45","","1264.25"
"82","2025-07-22"," 9:16:00 AM","2025-07-22"," 9:20:00 AM","","","","","","","11.12","-380.25"
"82.1","2025-07-22"," 9:16:00 AM","2025-07-22"," 9:20:00 AM","CE","25050","Sell","65","156.40","142.40","","910.00"
"82.2","2025-07-22"," 9:16:00 AM","2025-07-22"," 9:20:00 AM","CE","24950","Buy","65","239.00","219.00","","-1300.00"
"82.3","2025-07-22"," 9:16:00 AM","2025-07-22"," 9:20:00 AM","PE","25250","Sell","65","135.00","150.30","","-994.50"
"82.4","2025-07-22"," 9:16:00 AM","2025-07-22"," 9:20:00 AM","PE","25350","Buy","65","213.35","228.80","","1004.25"
"83","2025-07-23"," 9:16:00 AM","2025-07-23"," 9:43:00 AM","","","","","","","10.66","55.25"
"83.1","2025-07-23"," 9:16:00 AM","2025-07-23"," 9:43:00 AM","CE","25050","Sell","65","113.35","97.40","","1036.75"
"83.2","2025-07-23"," 9:16:00 AM","2025-07-23"," 9:43:00 AM","CE","24950","Buy","65","197.40","177.40","","-1300.00"
"83.3","2025-07-23"," 9:16:00 AM","2025-07-23"," 9:43:00 AM","PE","25250","Sell","65","138.25","157.05","","-1222.00"
"83.4","2025-07-23"," 9:16:00 AM","2025-07-23"," 9:43:00 AM","PE","25350","Buy","65","224.20","247.90","","1540.50"
"84","2025-07-24"," 9:16:00 AM","2025-07-24"," 9:21:00 AM","","","","","","","10.47","793.00"
"84.1","2025-07-24"," 9:16:00 AM","2025-07-24"," 9:21:00 AM","CE","25100","Sell","65","131.65","111.65","","1300.00"
"84.2","2025-07-24"," 9:16:00 AM","2025-07-24"," 9:21:00 AM","CE","25000","Buy","65","226.10","212.00","","-916.50"
"84.3","2025-07-24"," 9:16:00 AM","2025-07-24"," 9:21:00 AM","PE","25300","Sell","65","93.80","101.65","","-510.25"
"84.4","2025-07-24"," 9:16:00 AM","2025-07-24"," 9:21:00 AM","PE","25400","Buy","65","182.25","196.40","","919.75"
"85","2025-07-25"," 9:16:00 AM","2025-07-25"," 9:19:00 AM","","","","","","","11.02","-165.75"
"85.1","2025-07-25"," 9:16:00 AM","2025-07-25"," 9:19:00 AM","CE","24850","Sell","65","196.25","183.85","","806.00"
"85.2","2025-07-25"," 9:16:00 AM","2025-07-25"," 9:19:00 AM","CE","24750","Buy","65","271.65","253.75","","-1163.50"
"85.3","2025-07-25"," 9:16:00 AM","2025-07-25"," 9:19:00 AM","PE","25050","Sell","65","165.30","185.30","","-1300.00"
"85.4","2025-07-25"," 9:16:00 AM","2025-07-25"," 9:19:00 AM","PE","25150","Buy","65","232.95","255.90","","1491.75"
"86","2025-07-28"," 9:16:00 AM","2025-07-28"," 9:20:00 AM","","","","","","","12.01","377.00"
