Transaction,Instrument,Qty,Entry,Entry Price,Entry Time,Exit,Exit Price,Exit Time,Profit,Cumulative Profit
371,NIFTY01JUL2115700PE,65,BUY,54.15,29 Jun 2021 10:45:14,SELL,43.95,29 Jun 2021 11:23:29,-663,7471.75
371,NIFTY01JUL2115750PE,65,SELL,75.7,29 Jun 2021 10:45:14,BUY,63.5,29 Jun 2021 11:23:29,793,7471.75
372,NIFTY01JUL2115800PE,65,BUY,39.2,30 Jun 2021 10:45:14,SELL,35.6,30 Jun 2021 10:47:29,-234,7640.75
372,NIFTY01JUL2115850PE,65,SELL,62.9,30 Jun 2021 10:45:14,BUY,56.7,30 Jun 2021 10:47:29,403,7640.75
373,NIFTY01JUL2115650PE,65,BUY,12.45,01 Jul 2021 10:45:14,SELL,13.05,01 Jul 2021 10:45:44,39,7673.25
373,NIFTY01JUL2115700PE,65,SELL,32.5,01 Jul 2021 10:45:14,BUY,32.6,01 Jul 2021 10:46:00,-6.5,7673.25
374,NIFTY08JUL2115650PE,65,BUY,80.15,02 Jul 2021 10:45:14,SELL,84.15,02 Jul 2021 10:46:44,260,7728.5
374,NIFTY08JUL2115700PE,65,SELL,106.35,02 Jul 2021 10:45:14,BUY,109.5,02 Jul 2021 10:47:00,-204.75,7728.5
375,NIFTY08JUL2115800PE,65,BUY,57.3,05 Jul 2021 10:45:14,SELL,52.6,05 Jul 2021 11:38:29,-305.5,7939.75
375,NIFTY08JUL2115850PE,65,SELL,82,05 Jul 2021 10:45:14,BUY,74.05,05 Jul 2021 11:38:29,516.75,7939.75
376,NIFTY08JUL2115850PE,65,BUY,48.75,06 Jul 2021 10:45:14,SELL,42.6,06 Jul 2021 11:10:29,-399.75,8079.5
376,NIFTY08JUL2115900PE,65,SELL,75.1,06 Jul 2021 10:45:14,BUY,66.8,06 Jul 2021 11:10:29,539.5,8079.5
377,NIFTY08JUL2115750PE,65,BUY,25,07 Jul 2021 10:45:14,SELL,26.25,07 Jul 2021 10:47:44,81.25,8121.75
377,NIFTY08JUL2115800PE,65,SELL,43.1,07 Jul 2021 10:45:14,BUY,43.7,07 Jul 2021 10:48:00,-39,8121.75
378,NIFTY08JUL2115800PE,65,BUY,17.05,08 Jul 2021 10:45:14,SELL,14.65,08 Jul 2021 10:47:29,-156,8297.25
378,NIFTY08JUL2115850PE,65,SELL,38.45,08 Jul 2021 10:45:14,BUY,33.35,08 Jul 2021 10:47:29,331.5,8297.25
379,NIFTY15JUL2115700PE,65,BUY,77.6,09 Jul 2021 10:45:14,SELL,81.45,09 Jul 2021 10:49:44,250.25,8222.5
379,NIFTY15JUL2115750PE,65,SELL,99.95,09 Jul 2021 10:45:14,BUY,104.95,09 Jul 2021 10:50:00,-325,8222.5
380,NIFTY15JUL2115750PE,65,BUY,49.35,12 Jul 2021 10:45:14,SELL,51.8,12 Jul 2021 10:46:44,159.25,8141.25
380,NIFTY15JUL2115800PE,65,SELL,70.8,12 Jul 2021 10:45:14,BUY,74.5,12 Jul 2021 10:47:00,-240.5,8141.25
381,NIFTY15JUL2115750PE,65,BUY,52.15,13 Jul 2021 10:45:14,SELL,54.75,13 Jul 2021 10:49:44,169,8069.75
381,NIFTY15JUL2115800PE,65,SELL,77.2,13 Jul 2021 10:45:14,BUY,80.9,13 Jul 2021 10:50:00,-240.5,8069.75
382,NIFTY15JUL2115800PE,65,BUY,42,14 Jul 2021 10:45:14,SELL,35.55,14 Jul 2021 11:09:29,-419.25,8199.75
382,NIFTY15JUL2115850PE,65,SELL,65.5,14 Jul 2021 10:45:14,BUY,57.05,14 Jul 2021 11:09:29,549.25,8199.75
383,NIFTY15JUL2115850PE,65,BUY,12.85,15 Jul 2021 10:45:14,SELL,11.15,15 Jul 2021 10:46:29,-110.5,8378.5
383,NIFTY15JUL2115900PE,65,SELL,27.05,15 Jul 2021 10:45:14,BUY,22.6,15 Jul 2021 10:46:29,289.25,8378.5
384,NIFTY22JUL2115900PE,65,BUY,63.15,16 Jul 2021 10:45:14,SELL,66.3,16 Jul 2021 10:48:44,204.75,8336.25
384,NIFTY22JUL2115950PE,65,SELL,84.85,16 Jul 2021 10:45:14,BUY,88.65,16 Jul 2021 10:49:00,-247,8336.25
385,NIFTY22JUL2115800PE,65,BUY,55.05,19 Jul 2021 10:45:14,SELL,57.8,19 Jul 2021 10:57:44,178.75,8219.25
385,NIFTY22JUL2115850PE,65,SELL,79.05,19 Jul 2021 10:45:14,BUY,83.6,19 Jul 2021 10:58:00,-295.75,8219.25
386,NIFTY22JUL2115550PE,65,BUY,39.6,20 Jul 2021 10:45:14,SELL,41.55,20 Jul 2021 10:45:44,126.75,7676.5
386,NIFTY22JUL2115600PE,65,SELL,58.05,20 Jul 2021 10:45:14,BUY,68.35,20 Jul 2021 10:46:00,-669.5,7676.5
387,NIFTY22JUL2115750PE,65,BUY,9.8,22 Jul 2021 10:45:14,SELL,8.1,22 Jul 2021 10:48:29,-110.5,7855.25
387,NIFTY22JUL2115800PE,65,SELL,26.5,22 Jul 2021 10:45:14,BUY,22.05,22 Jul 2021 10:48:29,289.25,7855.25
388,NIFTY29JUL2115750PE,65,BUY,58.15,23 Jul 2021 10:45:14,SELL,61.05,23 Jul 2021 10:50:44,188.5,7657
388,NIFTY29JUL2115800PE,65,SELL,77.45,23 Jul 2021 10:45:14,BUY,83.4,23 Jul 2021 10:51:00,-386.75,7657
389,NIFTY29JUL2115800PE,65,BUY,42.5,26 Jul 2021 10:45:14,SELL,44.6,26 Jul 2021 10:47:44,136.5,7592
389,NIFTY29JUL2115850PE,65,SELL,60,26 Jul 2021 10:45:14,BUY,63.1,26 Jul 2021 10:48:00,-201.5,7592
390,NIFTY29JUL2115800PE,65,BUY,37.5,27 Jul 2021 10:45:14,SELL,39.35,27 Jul 2021 10:50:44,120.25,7514
390,NIFTY29JUL2115850PE,65,SELL,55.35,27 Jul 2021 10:45:14,BUY,58.4,27 Jul 2021 10:51:00,-198.25,7514
391,NIFTY29JUL2115500PE,65,BUY,53.9,28 Jul 2021 10:45:14,SELL,56.55,28 Jul 2021 10:45:44,172.25,6470.75
391,NIFTY29JUL2115550PE,65,SELL,74.8,28 Jul 2021 10:45:14,BUY,93.5,28 Jul 2021 10:45:44,-1215.5,6470.75
392,NIFTY29JUL2115750PE,65,BUY,17.15,29 Jul 2021 10:45:14,SELL,18,29 Jul 2021 10:46:44,55.25,6347.25
392,NIFTY29JUL2115800PE,65,SELL,36,29 Jul 2021 10:45:14,BUY,38.75,29 Jul 2021 10:47:00,-178.75,6347.25
393,NIFTY05AUG2115750PE,65,BUY,69.85,30 Jul 2021 10:45:14,SELL,73.3,30 Jul 2021 10:47:44,224.25,6350.5
393,NIFTY05AUG2115800PE,65,SELL,90.5,30 Jul 2021 10:45:14,BUY,93.9,30 Jul 2021 10:48:00,-221,6350.5
394,NIFTY05AUG2115850PE,65,BUY,67.1,02 Aug 2021 10:45:14,SELL,61.35,02 Aug 2021 10:48:29,-373.75,6535.75
394,NIFTY05AUG2115900PE,65,SELL,91.7,02 Aug 2021 10:45:14,BUY,83.1,02 Aug 2021 10:48:29,559,6535.75
395,NIFTY05AUG2115950PE,65,BUY,62.75,03 Aug 2021 10:45:14,SELL,55.15,03 Aug 2021 11:41:29,-494,6682
395,NIFTY05AUG2116000PE,65,SELL,86.35,03 Aug 2021 10:45:14,BUY,76.5,03 Aug 2021 11:41:29,640.25,6682
396,NIFTY05AUG2116250PE,65,BUY,49.4,04 Aug 2021 10:45:14,SELL,51.85,04 Aug 2021 10:56:44,159.25,6415.5
396,NIFTY05AUG2116300PE,65,SELL,73.3,04 Aug 2021 10:45:14,BUY,79.85,04 Aug 2021 10:57:00,-425.75,6415.5
397,NIFTY05AUG2116200PE,65,BUY,20.4,05 Aug 2021 10:45:14,SELL,21.4,05 Aug 2021 10:45:44,65,6337.5
397,NIFTY05AUG2116250PE,65,SELL,42.35,05 Aug 2021 10:45:14,BUY,44.55,05 Aug 2021 10:46:00,-143,6337.5
398,NIFTY12AUG2116200PE,65,BUY,71.6,06 Aug 2021 10:45:14,SELL,75.15,06 Aug 2021 10:45:44,230.75,6139.25
398,NIFTY12AUG2116250PE,65,SELL,91.8,06 Aug 2021 10:45:14,BUY,98.4,06 Aug 2021 10:46:00,-429,6139.25
399,NIFTY12AUG2116250PE,65,BUY,59.6,09 Aug 2021 10:45:14,SELL,62.55,09 Aug 2021 10:46:44,191.75,6058
399,NIFTY12AUG2116300PE,65,SELL,82.8,09 Aug 2021 10:45:14,BUY,87,09 Aug 2021 10:47:00,-273,6058
400,NIFTY12AUG2116250PE,65,BUY,44.25,10 Aug 2021 10:45:14,SELL,37.35,10 Aug 2021 10:53:29,-448.5,6298.5
400,NIFTY12AUG2116300PE,65,SELL,63.9,10 Aug 2021 10:45:14,BUY,53.3,10 Aug 2021 10:53:29,689,6298.5
401,NIFTY12AUG2116200PE,65,BUY,51.75,11 Aug 2021 10:45:14,SELL,54.3,11 Aug 2021 10:48:44,165.75,6214
401,NIFTY12AUG2116250PE,65,SELL,76.85,11 Aug 2021 10:45:14,BUY,80.7,11 Aug 2021 10:49:00,-250.25,6214
402,NIFTY12AUG2116250PE,65,BUY,9.4,12 Aug 2021 10:45:14,SELL,9.85,12 Aug 2021 10:45:44,29.25,6194.5
402,NIFTY12AUG2116300PE,65,SELL,20,12 Aug 2021 10:45:14,BUY,20.75,12 Aug 2021 10:46:00,-48.75,6194.5
403,NIFTY18AUG2116400PE,65,BUY,67.2,13 Aug 2021 10:45:14,SELL,62,13 Aug 2021 11:23:29,-338,6331
403,NIFTY18AUG2116450PE,65,SELL,88.8,13 Aug 2021 10:45:14,BUY,81.5,13 Aug 2021 11:23:29,474.5,6331
404,NIFTY18AUG2116450PE,65,BUY,50.85,16 Aug 2021 10:45:14,SELL,41.2,16 Aug 2021 11:05:29,-627.25,6646.25
404,NIFTY18AUG2116500PE,65,SELL,68.7,16 Aug 2021 10:45:14,BUY,54.2,16 Aug 2021 11:05:29,942.5,6646.25
405,NIFTY18AUG2116500PE,65,BUY,34.25,17 Aug 2021 10:45:14,SELL,35.95,17 Aug 2021 10:50:44,110.5,6587.75
405,NIFTY18AUG2116550PE,65,SELL,50.55,17 Aug 2021 10:45:14,BUY,53.15,17 Aug 2021 10:51:00,-169,6587.75
406,NIFTY18AUG2116650PE,65,BUY,14.15,18 Aug 2021 10:45:14,SELL,14.85,18 Aug 2021 10:45:44,45.5,6548.75
406,NIFTY18AUG2116700PE,65,SELL,32.25,18 Aug 2021 10:45:14,BUY,33.55,18 Aug 2021 10:46:00,-84.5,6548.75
407,NIFTY26AUG2116350PE,65,BUY,76.2,20 Aug 2021 10:45:14,SELL,80,20 Aug 2021 10:51:44,247,6503.25
407,NIFTY26AUG2116400PE,65,SELL,94.9,20 Aug 2021 10:45:14,BUY,99.4,20 Aug 2021 10:52:00,-292.5,6503.25
408,NIFTY26AUG2116400PE,65,BUY,73.9,23 Aug 2021 10:45:14,SELL,77.55,23 Aug 2021 10:45:44,237.25,6311.5
408,NIFTY26AUG2116450PE,65,SELL,95.95,23 Aug 2021 10:45:14,BUY,102.55,23 Aug 2021 10:46:00,-429,6311.5
409,NIFTY26AUG2116500PE,65,BUY,54.1,24 Aug 2021 10:45:14,SELL,56.8,24 Aug 2021 10:48:44,175.5,6253
409,NIFTY26AUG2116550PE,65,SELL,75.9,24 Aug 2021 10:45:14,BUY,79.5,24 Aug 2021 10:49:00,-234,6253
410,NIFTY26AUG2116650PE,65,BUY,40.05,25 Aug 2021 10:45:14,SELL,42.05,25 Aug 2021 10:47:44,130,6188
410,NIFTY26AUG2116700PE,65,SELL,61.65,25 Aug 2021 10:45:14,BUY,64.65,25 Aug 2021 10:48:00,-195,6188
411,NIFTY26AUG2116600PE,65,BUY,12,26 Aug 2021 10:45:14,SELL,12.6,26 Aug 2021 10:46:44,39,6155.5
411,NIFTY26AUG2116650PE,65,SELL,26,26 Aug 2021 10:45:14,BUY,27.1,26 Aug 2021 10:47:00,-71.5,6155.5
412,NIFTY02SEP2116600PE,65,BUY,72.2,27 Aug 2021 10:45:14,SELL,75.8,27 Aug 2021 10:58:44,234,6071
412,NIFTY02SEP2116650PE,65,SELL,93.4,27 Aug 2021 10:45:14,BUY,98.3,27 Aug 2021 10:59:00,-318.5,6071
413,NIFTY02SEP2116850PE,65,BUY,74.8,30 Aug 2021 10:45:14,SELL,78.5,30 Aug 2021 10:48:44,240.5,5924.75
413,NIFTY02SEP2116900PE,65,SELL,99.25,30 Aug 2021 10:45:14,BUY,105.2,30 Aug 2021 10:49:00,-386.75,5924.75
414,NIFTY02SEP2116950PE,65,BUY,59.8,31 Aug 2021 10:45:14,SELL,62.75,31 Aug 2021 10:47:44,191.75,5934.5
414,NIFTY02SEP2117000PE,65,SELL,83.5,31 Aug 2021 10:45:14,BUY,86.3,31 Aug 2021 10:48:00,-182,5934.5
415,NIFTY02SEP2117100PE,65,BUY,42.25,01 Sep 2021 10:45:14,SELL,44.35,01 Sep 2021 10:45:44,136.5,5963.75
415,NIFTY02SEP2117150PE,65,SELL,62.55,01 Sep 2021 10:45:14,BUY,64.2,01 Sep 2021 10:46:00,-107.25,5963.75
416,NIFTY02SEP2117100PE,65,BUY,17.2,02 Sep 2021 10:45:14,SELL,18.05,02 Sep 2021 10:45:44,55.25,5882.5
416,NIFTY02SEP2117150PE,65,SELL,41.6,02 Sep 2021 10:45:14,BUY,43.7,02 Sep 2021 10:46:00,-136.5,5882.5
417,NIFTY09SEP2117200PE,65,BUY,91.6,03 Sep 2021 10:45:14,SELL,96.15,03 Sep 2021 10:45:44,295.75,6353.75
417,NIFTY09SEP2117250PE,65,SELL,114.7,03 Sep 2021 10:45:14,BUY,112,03 Sep 2021 10:46:00,175.5,6353.75
418,NIFTY09SEP2117350PE,65,BUY,89.7,06 Sep 2021 10:45:14,SELL,76.15,06 Sep 2021 11:06:29,-880.75,6487
418,NIFTY09SEP2117400PE,65,SELL,113.8,06 Sep 2021 10:45:14,BUY,98.2,06 Sep 2021 11:06:29,1014,6487
419,NIFTY09SEP2117300PE,65,BUY,68.75,07 Sep 2021 10:45:14,SELL,72.15,07 Sep 2021 10:55:44,221,6535.75
419,NIFTY09SEP2117350PE,65,SELL,92.5,07 Sep 2021 10:45:14,BUY,95.15,07 Sep 2021 10:56:00,-172.25,6535.75
420,NIFTY09SEP2117350PE,65,BUY,51.8,08 Sep 2021 10:45:14,SELL,54.35,08 Sep 2021 10:49:44,165.75,6438.25
420,NIFTY09SEP2117400PE,65,SELL,76.3,08 Sep 2021 10:45:14,BUY,80.35,08 Sep 2021 10:50:00,-263.25,6438.25
421,NIFTY09SEP2117300PE,65,BUY,13.6,09 Sep 2021 10:45:14,SELL,14.25,09 Sep 2021 10:45:44,42.25,6311.5
421,NIFTY09SEP2117350PE,65,SELL,28.15,09 Sep 2021 10:45:14,BUY,30.75,09 Sep 2021 10:46:00,-169,6311.5
422,NIFTY16SEP2117250PE,65,BUY,69.6,13 Sep 2021 10:45:14,SELL,60.9,13 Sep 2021 10:56:29,-565.5,6454.5
422,NIFTY16SEP2117300PE,65,SELL,91.8,13 Sep 2021 10:45:14,BUY,80.9,13 Sep 2021 10:56:29,708.5,6454.5
423,NIFTY16SEP2117350PE,65,BUY,39.8,14 Sep 2021 10:45:14,SELL,41.75,14 Sep 2021 11:28:44,126.75,6318
423,NIFTY16SEP2117400PE,65,SELL,57.7,14 Sep 2021 10:45:14,BUY,61.75,14 Sep 2021 11:29:00,-263.25,6318
424,NIFTY16SEP2117400PE,65,BUY,33,15 Sep 2021 10:45:14,SELL,34.65,15 Sep 2021 10:45:44,107.25,6266
424,NIFTY16SEP2117450PE,65,SELL,51.65,15 Sep 2021 10:45:14,BUY,54.1,15 Sep 2021 10:46:00,-159.25,6266
425,NIFTY16SEP2117500PE,65,BUY,11.65,16 Sep 2021 10:45:14,SELL,12.2,16 Sep 2021 10:46:44,35.75,6168.5
425,NIFTY16SEP2117550PE,65,SELL,27.75,16 Sep 2021 10:45:14,BUY,29.8,16 Sep 2021 10:47:00,-133.25,6168.5
426,NIFTY23SEP2117750PE,65,BUY,96.45,17 Sep 2021 10:45:14,SELL,101.25,17 Sep 2021 11:07:44,312,6051.5
426,NIFTY23SEP2117800PE,65,SELL,120.35,17 Sep 2021 10:45:14,BUY,126.95,17 Sep 2021 11:08:00,-429,6051.5
427,NIFTY23SEP2117500PE,65,BUY,72.65,20 Sep 2021 10:45:14,SELL,76.25,20 Sep 2021 10:48:44,234,6038.5
427,NIFTY23SEP2117550PE,65,SELL,91.4,20 Sep 2021 10:45:14,BUY,95.2,20 Sep 2021 10:49:00,-247,6038.5
428,NIFTY23SEP2117350PE,65,BUY,84,21 Sep 2021 10:45:14,SELL,88.2,21 Sep 2021 10:52:44,273,5635.5
428,NIFTY23SEP2117400PE,65,SELL,104.5,21 Sep 2021 10:45:14,BUY,114.9,21 Sep 2021 10:53:00,-676,5635.5
429,NIFTY23SEP2117550PE,65,BUY,55.5,22 Sep 2021 10:45:14,SELL,48.85,22 Sep 2021 10:50:29,-432.25,5775.25
429,NIFTY23SEP2117600PE,65,SELL,76.8,22 Sep 2021 10:45:14,BUY,68,22 Sep 2021 10:50:29,572,5775.25
430,NIFTY23SEP2117650PE,65,BUY,11.85,23 Sep 2021 10:45:14,SELL,12.4,23 Sep 2021 10:51:44,35.75,5677.75
430,NIFTY23SEP2117700PE,65,SELL,24.45,23 Sep 2021 10:45:14,BUY,26.5,23 Sep 2021 10:52:00,-133.25,5677.75
431,NIFTY30SEP2117900PE,65,BUY,112,24 Sep 2021 10:45:14,SELL,117.6,24 Sep 2021 10:52:44,364,5398.25
431,NIFTY30SEP2117950PE,65,SELL,135.35,24 Sep 2021 10:45:14,BUY,145.25,24 Sep 2021 10:53:00,-643.5,5398.25
432,NIFTY30SEP2117800PE,65,BUY,97.85,27 Sep 2021 10:45:14,SELL,102.7,27 Sep 2021 11:37:44,315.25,5313.75
432,NIFTY30SEP2117850PE,65,SELL,119.8,27 Sep 2021 10:45:14,BUY,125.95,27 Sep 2021 11:38:00,-399.75,5313.75
433,NIFTY30SEP2117800PE,65,BUY,80.35,28 Sep 2021 10:45:14,SELL,84.35,28 Sep 2021 10:50:44,260,5216.25
433,NIFTY30SEP2117850PE,65,SELL,102.7,28 Sep 2021 10:45:14,BUY,108.2,28 Sep 2021 10:51:00,-357.5,5216.25
434,NIFTY30SEP2117600PE,65,BUY,70,29 Sep 2021 10:45:14,SELL,73.5,29 Sep 2021 10:48:44,227.5,5021.25
434,NIFTY30SEP2117650PE,65,SELL,92.55,29 Sep 2021 10:45:14,BUY,99.05,29 Sep 2021 10:49:00,-422.5,5021.25
435,NIFTY30SEP2117650PE,65,BUY,29.8,30 Sep 2021 10:45:14,SELL,24.1,30 Sep 2021 10:46:29,-370.5,5183.75
435,NIFTY30SEP2117700PE,65,SELL,50.65,30 Sep 2021 10:45:14,BUY,42.45,30 Sep 2021 10:46:29,533,5183.75
436,NIFTY07OCT2117450PE,65,BUY,118.65,01 Oct 2021 10:45:14,SELL,105.45,01 Oct 2021 10:46:29,-858,5313.75
436,NIFTY07OCT2117500PE,65,SELL,139.4,01 Oct 2021 10:45:14,BUY,124.2,01 Oct 2021 10:46:29,988,5313.75
437,NIFTY07OCT2117700PE,65,BUY,96.5,04 Oct 2021 10:45:14,SELL,101.3,04 Oct 2021 11:25:44,312,5495.75
437,NIFTY07OCT2117750PE,65,SELL,120.1,04 Oct 2021 10:45:14,BUY,122.1,04 Oct 2021 11:26:00,-130,5495.75
438,NIFTY07OCT2117650PE,65,BUY,74.3,05 Oct 2021 10:45:14,SELL,78,05 Oct 2021 11:05:44,240.5,5538
438,NIFTY07OCT2117700PE,65,SELL,97.05,05 Oct 2021 10:45:14,BUY,100.1,05 Oct 2021 11:06:00,-198.25,5538
439,NIFTY07OCT2117750PE,65,BUY,34.75,06 Oct 2021 10:45:14,SELL,36.45,06 Oct 2021 10:47:44,110.5,5453.5
439,NIFTY07OCT2117800PE,65,SELL,51.15,06 Oct 2021 10:45:14,BUY,54.15,06 Oct 2021 10:48:00,-195,5453.5
440,NIFTY07OCT2117800PE,65,BUY,27.3,07 Oct 2021 10:45:14,SELL,28.65,07 Oct 2021 10:46:44,87.75,5450.25
440,NIFTY07OCT2117850PE,65,SELL,51.6,07 Oct 2021 10:45:14,BUY,53,07 Oct 2021 10:47:00,-91,5450.25
441,NIFTY14OCT2117850PE,65,BUY,92.7,08 Oct 2021 10:45:14,SELL,97.3,08 Oct 2021 10:57:44,299,5547.75
441,NIFTY14OCT2117900PE,65,SELL,113.25,08 Oct 2021 10:45:14,BUY,116.35,08 Oct 2021 10:58:00,-201.5,5547.75
442,NIFTY14OCT2117950PE,65,BUY,78.8,11 Oct 2021 10:45:14,SELL,82.7,11 Oct 2021 10:48:44,253.5,5518.5
442,NIFTY14OCT2118000PE,65,SELL,100.2,11 Oct 2021 10:45:14,BUY,104.55,11 Oct 2021 10:49:00,-282.75,5518.5
443,NIFTY14OCT2117850PE,65,BUY,65.4,12 Oct 2021 10:45:14,SELL,68.65,12 Oct 2021 10:45:44,211.25,5473
443,NIFTY14OCT2117900PE,65,SELL,85.35,12 Oct 2021 10:45:14,BUY,89.3,12 Oct 2021 10:46:00,-256.75,5473
444,NIFTY14OCT2118050PE,65,BUY,41.9,13 Oct 2021 10:45:14,SELL,37.75,13 Oct 2021 11:13:29,-269.75,5603
444,NIFTY14OCT2118100PE,65,SELL,58.55,13 Oct 2021 10:45:14,BUY,52.4,13 Oct 2021 11:13:29,399.75,5603
445,NIFTY14OCT2118200PE,65,BUY,13.3,14 Oct 2021 10:45:14,SELL,8.7,14 Oct 2021 10:54:29,-299,5843.5
445,NIFTY14OCT2118250PE,65,SELL,26.7,14 Oct 2021 10:45:14,BUY,18.4,14 Oct 2021 10:54:29,539.5,5843.5
446,NIFTY21OCT2118450PE,65,BUY,91.3,18 Oct 2021 10:45:14,SELL,76.7,18 Oct 2021 12:27:29,-949,5980
446,NIFTY21OCT2118500PE,65,SELL,113.4,18 Oct 2021 10:45:14,BUY,96.7,18 Oct 2021 12:27:29,1085.5,5980
447,NIFTY21OCT2118450PE,65,BUY,69,19 Oct 2021 10:45:14,SELL,60.7,19 Oct 2021 10:52:00,-539.5,6149
447,NIFTY21OCT2118500PE,65,SELL,88.4,19 Oct 2021 10:45:14,BUY,77.5,19 Oct 2021 10:52:00,708.5,6149
448,NIFTY21OCT2118350PE,65,BUY,57.35,20 Oct 2021 10:45:14,SELL,60.2,20 Oct 2021 10:48:44,185.25,5869.5
448,NIFTY21OCT2118400PE,65,SELL,76.8,20 Oct 2021 10:45:14,BUY,83.95,20 Oct 2021 10:49:00,-464.75,5869.5
449,NIFTY21OCT2118150PE,65,BUY,34.05,21 Oct 2021 10:45:14,SELL,35.75,21 Oct 2021 10:45:44,110.5,6168.5
449,NIFTY21OCT2118200PE,65,SELL,54.85,21 Oct 2021 10:45:14,BUY,51.95,21 Oct 2021 10:46:00,188.5,6168.5
450,NIFTY28OCT2118250PE,65,BUY,121.25,22 Oct 2021 10:45:14,SELL,127.3,22 Oct 2021 10:48:44,393.25,6032
450,NIFTY28OCT2118300PE,65,SELL,145,22 Oct 2021 10:45:14,BUY,153.15,22 Oct 2021 10:49:00,-529.75,6032
451,NIFTY28OCT2118050PE,65,BUY,109.45,25 Oct 2021 10:45:14,SELL,114.9,25 Oct 2021 10:50:44,354.25,5976.75
451,NIFTY28OCT2118100PE,65,SELL,131.65,25 Oct 2021 10:45:14,BUY,137.95,25 Oct 2021 10:51:00,-409.5,5976.75
452,NIFTY28OCT2118150PE,65,BUY,87.3,26 Oct 2021 10:45:14,SELL,91.65,26 Oct 2021 10:45:44,282.75,5544.5
452,NIFTY28OCT2118200PE,65,SELL,108.45,26 Oct 2021 10:45:14,BUY,119.45,26 Oct 2021 10:46:00,-715,5544.5
453,NIFTY28OCT2118250PE,65,BUY,59.35,27 Oct 2021 10:45:14,SELL,62.3,27 Oct 2021 10:46:44,191.75,5573.75
453,NIFTY28OCT2118300PE,65,SELL,80.2,27 Oct 2021 10:45:14,BUY,82.7,27 Oct 2021 10:47:00,-162.5,5573.75
454,NIFTY28OCT2118000PE,65,BUY,30.3,28 Oct 2021 10:45:14,SELL,31.8,28 Oct 2021 10:45:44,97.5,5788.25
454,NIFTY28OCT2118050PE,65,SELL,49.05,28 Oct 2021 10:45:14,BUY,47.25,28 Oct 2021 10:46:00,117,5788.25
455,NIFTY03NOV2117900PE,65,BUY,135.9,29 Oct 2021 10:45:14,SELL,142.65,29 Oct 2021 10:46:44,438.75,5713.5
455,NIFTY03NOV2117950PE,65,SELL,160.1,29 Oct 2021 10:45:14,BUY,168,29 Oct 2021 10:47:00,-513.5,5713.5
456,NIFTY03NOV2117750PE,65,BUY,102.05,01 Nov 2021 10:45:14,SELL,107.15,01 Nov 2021 10:45:44,331.5,5915
456,NIFTY03NOV2117800PE,65,SELL,126.15,01 Nov 2021 10:45:14,BUY,128.15,01 Nov 2021 10:46:00,-130,5915
457,NIFTY03NOV2117850PE,65,BUY,65.85,02 Nov 2021 10:45:14,SELL,69.1,02 Nov 2021 10:45:44,211.25,5843.5
457,NIFTY03NOV2117900PE,65,SELL,85.7,02 Nov 2021 10:45:14,BUY,90.05,02 Nov 2021 10:46:00,-282.75,5843.5
458,NIFTY03NOV2117950PE,65,BUY,31.85,03 Nov 2021 10:45:14,SELL,33.4,03 Nov 2021 10:46:44,100.75,5759
458,NIFTY03NOV2118000PE,65,SELL,56.3,03 Nov 2021 10:45:14,BUY,59.15,03 Nov 2021 10:47:00,-185.25,5759
459,NIFTY11NOV2117900PE,65,BUY,104.9,08 Nov 2021 10:45:14,SELL,88.45,08 Nov 2021 11:06:29,-1069.25,5895.5
459,NIFTY11NOV2117950PE,65,SELL,129.15,08 Nov 2021 10:45:14,BUY,110.6,08 Nov 2021 11:06:29,1205.75,5895.5
460,NIFTY11NOV2118050PE,65,BUY,88.4,09 Nov 2021 10:45:14,SELL,92.8,09 Nov 2021 10:47:44,286,5889
460,NIFTY11NOV2118100PE,65,SELL,113.3,09 Nov 2021 10:45:14,BUY,117.8,09 Nov 2021 10:48:00,-292.5,5889
461,NIFTY11NOV2117900PE,65,BUY,59.55,10 Nov 2021 10:45:14,SELL,62.5,10 Nov 2021 10:46:44,191.75,5963.75
461,NIFTY11NOV2117950PE,65,SELL,80.15,10 Nov 2021 10:45:14,BUY,81.95,10 Nov 2021 10:47:00,-117,5963.75
462,NIFTY11NOV2117800PE,65,BUY,29.75,11 Nov 2021 10:45:14,SELL,31.2,11 Nov 2021 10:45:44,94.25,5811
462,NIFTY11NOV2117850PE,65,SELL,49.3,11 Nov 2021 10:45:14,BUY,53.1,11 Nov 2021 10:46:00,-247,5811
463,NIFTY18NOV2117900PE,65,BUY,105.15,12 Nov 2021 10:45:14,SELL,110.4,12 Nov 2021 10:50:44,341.25,5739.5
463,NIFTY18NOV2117950PE,65,SELL,129,12 Nov 2021 10:45:14,BUY,135.35,12 Nov 2021 10:51:00,-412.75,5739.5
464,NIFTY18NOV2118100PE,65,BUY,77.5,15 Nov 2021 10:45:14,SELL,81.35,15 Nov 2021 10:45:44,250.25,5642
464,NIFTY18NOV2118150PE,65,SELL,97,15 Nov 2021 10:45:14,BUY,102.35,15 Nov 2021 10:46:00,-347.75,5642
465,NIFTY18NOV2118050PE,65,BUY,85.45,16 Nov 2021 10:45:14,SELL,89.7,16 Nov 2021 11:01:44,276.25,5434
465,NIFTY18NOV2118100PE,65,SELL,108.65,16 Nov 2021 10:45:14,BUY,116.1,16 Nov 2021 11:02:00,-484.25,5434
